Feature,Mean_Absolute_SHAP
cat__record_id_layoff_03483,0.0
cat__record_id_layoff_03481,0.0
cat__record_id_layoff_03480,0.0
cat__record_id_layoff_02085,0.0
cat__record_id_layoff_03477,0.0
cat__record_id_layoff_03476,0.0
cat__record_id_layoff_03474,0.0
cat__record_id_layoff_03473,0.0
cat__record_id_layoff_03472,0.0
cat__record_id_layoff_03471,0.0
cat__record_id_layoff_03470,0.0
cat__record_id_layoff_03469,0.0
cat__record_id_layoff_03468,0.0
cat__record_id_layoff_03467,0.0
cat__record_id_layoff_03466,0.0
cat__record_id_layoff_03465,0.0
cat__record_id_layoff_03479,0.0
cat__record_id_layoff_03521,0.0
cat__record_id_layoff_03519,0.0
cat__record_id_layoff_03518,0.0
cat__record_id_layoff_03517,0.0
cat__record_id_layoff_03516,0.0
cat__record_id_layoff_03515,0.0
cat__record_id_layoff_03514,0.0
cat__record_id_layoff_03513,0.0
cat__record_id_layoff_03512,0.0
cat__record_id_layoff_03511,0.0
cat__record_id_layoff_03510,0.0
cat__record_id_layoff_03509,0.0
cat__record_id_layoff_03494,0.0
cat__record_id_layoff_03506,0.0
cat__record_id_layoff_03505,0.0
cat__record_id_layoff_03504,0.0
cat__record_id_layoff_03503,0.0
cat__record_id_layoff_03502,0.0
cat__record_id_layoff_03501,0.0
cat__record_id_layoff_03500,0.0
cat__record_id_layoff_03499,0.0
cat__record_id_layoff_03498,0.0
cat__record_id_layoff_03497,0.0
cat__record_id_layoff_03496,0.0
cat__record_id_layoff_03495,0.0
cat__record_id_layoff_03507,0.0
cat__record_id_layoff_03432,0.0
cat__record_id_layoff_03431,0.0
cat__record_id_layoff_03430,0.0
cat__record_id_layoff_03429,0.0
cat__record_id_layoff_03427,0.0
cat__record_id_layoff_03426,0.0
cat__record_id_layoff_03425,0.0
cat__record_id_layoff_03424,0.0
cat__record_id_layoff_03423,0.0
cat__record_id_layoff_03422,0.0
cat__record_id_layoff_03421,0.0
cat__record_id_layoff_03420,0.0
cat__record_id_layoff_03464,0.0
cat__record_id_layoff_03418,0.0
cat__record_id_layoff_03417,0.0
cat__record_id_layoff_03415,0.0
cat__record_id_layoff_03414,0.0
cat__record_id_layoff_03413,0.0
cat__record_id_layoff_03412,0.0
cat__record_id_layoff_03411,0.0
cat__record_id_layoff_03410,0.0
cat__record_id_layoff_03408,0.0
cat__record_id_layoff_03407,0.0
cat__record_id_layoff_03406,0.0
cat__record_id_layoff_03404,0.0
cat__record_id_layoff_03419,0.0
cat__record_id_layoff_03463,0.0
cat__record_id_layoff_03462,0.0
cat__record_id_layoff_03461,0.0
cat__record_id_layoff_03460,0.0
cat__record_id_layoff_03459,0.0
cat__record_id_layoff_03458,0.0
cat__record_id_layoff_03457,0.0
cat__record_id_layoff_03456,0.0
cat__record_id_layoff_03455,0.0
cat__record_id_layoff_03453,0.0
cat__record_id_layoff_03452,0.0
cat__record_id_layoff_03451,0.0
cat__record_id_layoff_03434,0.0
cat__record_id_layoff_03449,0.0
cat__record_id_layoff_03448,0.0
cat__record_id_layoff_03447,0.0
cat__record_id_layoff_03446,0.0
cat__record_id_layoff_03445,0.0
cat__record_id_layoff_03444,0.0
cat__record_id_layoff_03443,0.0
cat__record_id_layoff_03440,0.0
cat__record_id_layoff_03438,0.0
cat__record_id_layoff_03437,0.0
cat__record_id_layoff_03436,0.0
cat__record_id_layoff_03435,0.0
cat__record_id_layoff_03450,0.0
cat__record_id_layoff_03623,0.0
cat__record_id_layoff_03619,0.0
cat__record_id_layoff_03618,0.0
cat__record_id_layoff_03616,0.0
cat__record_id_layoff_03615,0.0
cat__record_id_layoff_03614,0.0
cat__record_id_layoff_03612,0.0
cat__record_id_layoff_03611,0.0
cat__record_id_layoff_03607,0.0
cat__record_id_layoff_03606,0.0
cat__record_id_layoff_03605,0.0
cat__record_id_layoff_03604,0.0
cat__record_id_layoff_03522,0.0
cat__record_id_layoff_03602,0.0
cat__record_id_layoff_03601,0.0
cat__record_id_layoff_03599,0.0
cat__record_id_layoff_03598,0.0
cat__record_id_layoff_03597,0.0
cat__record_id_layoff_03596,0.0
cat__record_id_layoff_03595,0.0
cat__record_id_layoff_03594,0.0
cat__record_id_layoff_03593,0.0
cat__record_id_layoff_03592,0.0
cat__record_id_layoff_03589,0.0
cat__record_id_layoff_03588,0.0
cat__record_id_layoff_03603,0.0
cat__record_id_layoff_03659,0.0
cat__record_id_layoff_03658,0.0
cat__record_id_layoff_03652,0.0
cat__record_id_layoff_03651,0.0
cat__record_id_layoff_03650,0.0
cat__record_id_layoff_03649,0.0
cat__record_id_layoff_03648,0.0
cat__record_id_layoff_03647,0.0
cat__record_id_layoff_03646,0.0
cat__record_id_layoff_03645,0.0
cat__record_id_layoff_03644,0.0
cat__record_id_layoff_03643,0.0
cat__record_id_layoff_03624,0.0
cat__record_id_layoff_03640,0.0
cat__record_id_layoff_03638,0.0
cat__record_id_layoff_03637,0.0
cat__record_id_layoff_03636,0.0
cat__record_id_layoff_03635,0.0
cat__record_id_layoff_03634,0.0
cat__record_id_layoff_03632,0.0
cat__record_id_layoff_03631,0.0
cat__record_id_layoff_03628,0.0
cat__record_id_layoff_03627,0.0
cat__record_id_layoff_03626,0.0
cat__record_id_layoff_03625,0.0
cat__record_id_layoff_03642,0.0
cat__record_id_layoff_03550,0.0
cat__record_id_layoff_03549,0.0
cat__record_id_layoff_03548,0.0
cat__record_id_layoff_03547,0.0
cat__record_id_layoff_03546,0.0
cat__record_id_layoff_03544,0.0
cat__record_id_layoff_03543,0.0
cat__record_id_layoff_03542,0.0
cat__record_id_layoff_03540,0.0
cat__record_id_layoff_03539,0.0
cat__record_id_layoff_03538,0.0
cat__record_id_layoff_03537,0.0
cat__record_id_layoff_03586,0.0
cat__record_id_layoff_03535,0.0
cat__record_id_layoff_03534,0.0
cat__record_id_layoff_03533,0.0
cat__record_id_layoff_03532,0.0
cat__record_id_layoff_03530,0.0
cat__record_id_layoff_03529,0.0
cat__record_id_layoff_03528,0.0
cat__record_id_layoff_03527,0.0
cat__record_id_layoff_03526,0.0
cat__record_id_layoff_03525,0.0
cat__record_id_layoff_03524,0.0
cat__record_id_layoff_03523,0.0
cat__record_id_layoff_03536,0.0
cat__record_id_layoff_03584,0.0
cat__record_id_layoff_03582,0.0
cat__record_id_layoff_03579,0.0
cat__record_id_layoff_03578,0.0
cat__record_id_layoff_03577,0.0
cat__record_id_layoff_03576,0.0
cat__record_id_layoff_03574,0.0
cat__record_id_layoff_03572,0.0
cat__record_id_layoff_03571,0.0
cat__record_id_layoff_03570,0.0
cat__record_id_layoff_03569,0.0
cat__record_id_layoff_03567,0.0
cat__record_id_layoff_03551,0.0
cat__record_id_layoff_03565,0.0
cat__record_id_layoff_03564,0.0
cat__record_id_layoff_03563,0.0
cat__record_id_layoff_03562,0.0
cat__record_id_layoff_03560,0.0
cat__record_id_layoff_03559,0.0
cat__record_id_layoff_03558,0.0
cat__record_id_layoff_03557,0.0
cat__record_id_layoff_03556,0.0
cat__record_id_layoff_03555,0.0
cat__record_id_layoff_03554,0.0
cat__record_id_layoff_03553,0.0
cat__record_id_layoff_03566,0.0
cat__record_id_layoff_03243,0.0
cat__record_id_layoff_03242,0.0
cat__record_id_layoff_03240,0.0
cat__record_id_layoff_03239,0.0
cat__record_id_layoff_03238,0.0
cat__record_id_layoff_03237,0.0
cat__record_id_layoff_03236,0.0
cat__record_id_layoff_03234,0.0
cat__record_id_layoff_03233,0.0
cat__record_id_layoff_03232,0.0
cat__record_id_layoff_03231,0.0
cat__record_id_layoff_03230,0.0
cat__record_id_layoff_03403,0.0
cat__record_id_layoff_03228,0.0
cat__record_id_layoff_03227,0.0
cat__record_id_layoff_03226,0.0
cat__record_id_layoff_03225,0.0
cat__record_id_layoff_03223,0.0
cat__record_id_layoff_03220,0.0
cat__record_id_layoff_03219,0.0
cat__record_id_layoff_03218,0.0
cat__record_id_layoff_03217,0.0
cat__record_id_layoff_03216,0.0
cat__record_id_layoff_03215,0.0
cat__record_id_layoff_03214,0.0
cat__record_id_layoff_03229,0.0
cat__record_id_layoff_03274,0.0
cat__record_id_layoff_03273,0.0
cat__record_id_layoff_03272,0.0
cat__record_id_layoff_03271,0.0
cat__record_id_layoff_03270,0.0
cat__record_id_layoff_03269,0.0
cat__record_id_layoff_03268,0.0
cat__record_id_layoff_03266,0.0
cat__record_id_layoff_03265,0.0
cat__record_id_layoff_03263,0.0
cat__record_id_layoff_03262,0.0
cat__record_id_layoff_03261,0.0
cat__record_id_layoff_03244,0.0
cat__record_id_layoff_03259,0.0
cat__record_id_layoff_03258,0.0
cat__record_id_layoff_03257,0.0
cat__record_id_layoff_03256,0.0
cat__record_id_layoff_03255,0.0
cat__record_id_layoff_03254,0.0
cat__record_id_layoff_03253,0.0
cat__record_id_layoff_03252,0.0
cat__record_id_layoff_03250,0.0
cat__record_id_layoff_03249,0.0
cat__record_id_layoff_03247,0.0
cat__record_id_layoff_03246,0.0
cat__record_id_layoff_03260,0.0
cat__record_id_layoff_03182,0.0
cat__record_id_layoff_03181,0.0
cat__record_id_layoff_03180,0.0
cat__record_id_layoff_03179,0.0
cat__record_id_layoff_03178,0.0
cat__record_id_layoff_03177,0.0
cat__record_id_layoff_03176,0.0
cat__record_id_layoff_03174,0.0
cat__record_id_layoff_03173,0.0
cat__record_id_layoff_03171,0.0
cat__record_id_layoff_03170,0.0
cat__record_id_layoff_03169,0.0
cat__record_id_layoff_03213,0.0
cat__record_id_layoff_03167,0.0
cat__record_id_layoff_03166,0.0
cat__record_id_layoff_03165,0.0
cat__record_id_layoff_03164,0.0
cat__record_id_layoff_03163,0.0
cat__record_id_layoff_03162,0.0
cat__record_id_layoff_03159,0.0
cat__record_id_layoff_03158,0.0
cat__record_id_layoff_03157,0.0
cat__record_id_layoff_03156,0.0
cat__record_id_layoff_03155,0.0
cat__record_id_layoff_03154,0.0
cat__record_id_layoff_03168,0.0
cat__record_id_layoff_03212,0.0
cat__record_id_layoff_03211,0.0
cat__record_id_layoff_03210,0.0
cat__record_id_layoff_03209,0.0
cat__record_id_layoff_03207,0.0
cat__record_id_layoff_03205,0.0
cat__record_id_layoff_03204,0.0
cat__record_id_layoff_03203,0.0
cat__record_id_layoff_03202,0.0
cat__record_id_layoff_03201,0.0
cat__record_id_layoff_03200,0.0
cat__record_id_layoff_03199,0.0
cat__record_id_layoff_03185,0.0
cat__record_id_layoff_03197,0.0
cat__record_id_layoff_03196,0.0
cat__record_id_layoff_03195,0.0
cat__record_id_layoff_03194,0.0
cat__record_id_layoff_03193,0.0
cat__record_id_layoff_03192,0.0
cat__record_id_layoff_03191,0.0
cat__record_id_layoff_03190,0.0
cat__record_id_layoff_03189,0.0
cat__record_id_layoff_03188,0.0
cat__record_id_layoff_03187,0.0
cat__record_id_layoff_03186,0.0
cat__record_id_layoff_03198,0.0
cat__record_id_layoff_03372,0.0
cat__record_id_layoff_03371,0.0
cat__record_id_layoff_03370,0.0
cat__record_id_layoff_03369,0.0
cat__record_id_layoff_03368,0.0
cat__record_id_layoff_03367,0.0
cat__record_id_layoff_03365,0.0
cat__record_id_layoff_03364,0.0
cat__record_id_layoff_03363,0.0
cat__record_id_layoff_03362,0.0
cat__record_id_layoff_03361,0.0
cat__record_id_layoff_03360,0.0
cat__record_id_layoff_03275,0.0
cat__record_id_layoff_03358,0.0
cat__record_id_layoff_03357,0.0
cat__record_id_layoff_03355,0.0
cat__record_id_layoff_03354,0.0
cat__record_id_layoff_03352,0.0
cat__record_id_layoff_03350,0.0
cat__record_id_layoff_03349,0.0
cat__record_id_layoff_03348,0.0
cat__record_id_layoff_03347,0.0
cat__record_id_layoff_03346,0.0
cat__record_id_layoff_03345,0.0
cat__record_id_layoff_03344,0.0
cat__record_id_layoff_03359,0.0
cat__record_id_layoff_03401,0.0
cat__record_id_layoff_03400,0.0
cat__record_id_layoff_03399,0.0
cat__record_id_layoff_03398,0.0
cat__record_id_layoff_03397,0.0
cat__record_id_layoff_03396,0.0
cat__record_id_layoff_03395,0.0
cat__record_id_layoff_03394,0.0
cat__record_id_layoff_03392,0.0
cat__record_id_layoff_03391,0.0
cat__record_id_layoff_03390,0.0
cat__record_id_layoff_03389,0.0
cat__record_id_layoff_03373,0.0
cat__record_id_layoff_03386,0.0
cat__record_id_layoff_03385,0.0
cat__record_id_layoff_03383,0.0
cat__record_id_layoff_03382,0.0
cat__record_id_layoff_03381,0.0
cat__record_id_layoff_03380,0.0
cat__record_id_layoff_03379,0.0
cat__record_id_layoff_03378,0.0
cat__record_id_layoff_03377,0.0
cat__record_id_layoff_03376,0.0
cat__record_id_layoff_03375,0.0
cat__record_id_layoff_03374,0.0
cat__record_id_layoff_03387,0.0
cat__record_id_layoff_03311,0.0
cat__record_id_layoff_03309,0.0
cat__record_id_layoff_03308,0.0
cat__record_id_layoff_03305,0.0
cat__record_id_layoff_03303,0.0
cat__record_id_layoff_03301,0.0
cat__record_id_layoff_03300,0.0
cat__record_id_layoff_03297,0.0
cat__record_id_layoff_03296,0.0
cat__record_id_layoff_03294,0.0
cat__record_id_layoff_03293,0.0
cat__record_id_layoff_03292,0.0
cat__record_id_layoff_03343,0.0
cat__record_id_layoff_03289,0.0
cat__record_id_layoff_03288,0.0
cat__record_id_layoff_03287,0.0
cat__record_id_layoff_03286,0.0
cat__record_id_layoff_03285,0.0
cat__record_id_layoff_03284,0.0
cat__record_id_layoff_03283,0.0
cat__record_id_layoff_03281,0.0
cat__record_id_layoff_03280,0.0
cat__record_id_layoff_03279,0.0
cat__record_id_layoff_03278,0.0
cat__record_id_layoff_03276,0.0
cat__record_id_layoff_03290,0.0
cat__record_id_layoff_03342,0.0
cat__record_id_layoff_03341,0.0
cat__record_id_layoff_03340,0.0
cat__record_id_layoff_03339,0.0
cat__record_id_layoff_03338,0.0
cat__record_id_layoff_03337,0.0
cat__record_id_layoff_03336,0.0
cat__record_id_layoff_03335,0.0
cat__record_id_layoff_03334,0.0
cat__record_id_layoff_03333,0.0
cat__record_id_layoff_03332,0.0
cat__record_id_layoff_03331,0.0
cat__record_id_layoff_03312,0.0
cat__record_id_layoff_03328,0.0
cat__record_id_layoff_03327,0.0
cat__record_id_layoff_03325,0.0
cat__record_id_layoff_03324,0.0
cat__record_id_layoff_03323,0.0
cat__record_id_layoff_03321,0.0
cat__record_id_layoff_03320,0.0
cat__record_id_layoff_03319,0.0
cat__record_id_layoff_03318,0.0
cat__record_id_layoff_03317,0.0
cat__record_id_layoff_03316,0.0
cat__record_id_layoff_03314,0.0
cat__record_id_layoff_03329,0.0
cat__record_id_layoff_04032,0.0
cat__record_id_layoff_04031,0.0
cat__record_id_layoff_04030,0.0
cat__record_id_layoff_04029,0.0
cat__record_id_layoff_04028,0.0
cat__record_id_layoff_04027,0.0
cat__record_id_layoff_04026,0.0
cat__record_id_layoff_04025,0.0
cat__record_id_layoff_04024,0.0
cat__record_id_layoff_04023,0.0
cat__record_id_layoff_04022,0.0
cat__record_id_layoff_04021,0.0
cat__record_id_layoff_03661,0.0
cat__record_id_layoff_04019,0.0
cat__record_id_layoff_04018,0.0
cat__record_id_layoff_04017,0.0
cat__record_id_layoff_04016,0.0
cat__record_id_layoff_04015,0.0
cat__record_id_layoff_04014,0.0
cat__record_id_layoff_04013,0.0
cat__record_id_layoff_04012,0.0
cat__record_id_layoff_04011,0.0
cat__record_id_layoff_04010,0.0
cat__record_id_layoff_04009,0.0
cat__record_id_layoff_04008,0.0
cat__record_id_layoff_04020,0.0
cat__record_id_layoff_04063,0.0
cat__record_id_layoff_04062,0.0
cat__record_id_layoff_04061,0.0
cat__record_id_layoff_04060,0.0
cat__record_id_layoff_04059,0.0
cat__record_id_layoff_04058,0.0
cat__record_id_layoff_04057,0.0
cat__record_id_layoff_04056,0.0
cat__record_id_layoff_04055,0.0
cat__record_id_layoff_04054,0.0
cat__record_id_layoff_04053,0.0
cat__record_id_layoff_04052,0.0
cat__record_id_layoff_04033,0.0
cat__record_id_layoff_04049,0.0
cat__record_id_layoff_04048,0.0
cat__record_id_layoff_04046,0.0
cat__record_id_layoff_04044,0.0
cat__record_id_layoff_04043,0.0
cat__record_id_layoff_04041,0.0
cat__record_id_layoff_04040,0.0
cat__record_id_layoff_04039,0.0
cat__record_id_layoff_04037,0.0
cat__record_id_layoff_04036,0.0
cat__record_id_layoff_04035,0.0
cat__record_id_layoff_04034,0.0
cat__record_id_layoff_04050,0.0
cat__record_id_layoff_03969,0.0
cat__record_id_layoff_03967,0.0
cat__record_id_layoff_03966,0.0
cat__record_id_layoff_03965,0.0
cat__record_id_layoff_03964,0.0
cat__record_id_layoff_03963,0.0
cat__record_id_layoff_03962,0.0
cat__record_id_layoff_03961,0.0
cat__record_id_layoff_03960,0.0
cat__record_id_layoff_03959,0.0
cat__record_id_layoff_03957,0.0
cat__record_id_layoff_03956,0.0
cat__record_id_layoff_04007,0.0
cat__record_id_layoff_03954,0.0
cat__record_id_layoff_03952,0.0
cat__record_id_layoff_03950,0.0
cat__record_id_layoff_03948,0.0
cat__record_id_layoff_03947,0.0
cat__record_id_layoff_03946,0.0
cat__record_id_layoff_03945,0.0
cat__record_id_layoff_03944,0.0
cat__record_id_layoff_03943,0.0
cat__record_id_layoff_03942,0.0
cat__record_id_layoff_03941,0.0
cat__record_id_layoff_03940,0.0
cat__record_id_layoff_03955,0.0
cat__record_id_layoff_04006,0.0
cat__record_id_layoff_04004,0.0
cat__record_id_layoff_04003,0.0
cat__record_id_layoff_04001,0.0
cat__record_id_layoff_04000,0.0
cat__record_id_layoff_03998,0.0
cat__record_id_layoff_03997,0.0
cat__record_id_layoff_03996,0.0
cat__record_id_layoff_03995,0.0
cat__record_id_layoff_03993,0.0
cat__record_id_layoff_03992,0.0
cat__record_id_layoff_03991,0.0
cat__record_id_layoff_03970,0.0
cat__record_id_layoff_03989,0.0
cat__record_id_layoff_03987,0.0
cat__record_id_layoff_03985,0.0
cat__record_id_layoff_03984,0.0
cat__record_id_layoff_03982,0.0
cat__record_id_layoff_03980,0.0
cat__record_id_layoff_03978,0.0
cat__record_id_layoff_03977,0.0
cat__record_id_layoff_03976,0.0
cat__record_id_layoff_03975,0.0
cat__record_id_layoff_03972,0.0
cat__record_id_layoff_03971,0.0
cat__record_id_layoff_03990,0.0
cat__record_id_layoff_04156,0.0
cat__record_id_layoff_04155,0.0
cat__record_id_layoff_04151,0.0
cat__record_id_layoff_04150,0.0
cat__record_id_layoff_04148,0.0
cat__record_id_layoff_04145,0.0
cat__record_id_layoff_04144,0.0
cat__record_id_layoff_04143,0.0
cat__record_id_layoff_04142,0.0
cat__record_id_layoff_04141,0.0
cat__record_id_layoff_04140,0.0
cat__record_id_layoff_04139,0.0
cat__record_id_layoff_04064,0.0
cat__record_id_layoff_04137,0.0
cat__record_id_layoff_04136,0.0
cat__record_id_layoff_04135,0.0
cat__record_id_layoff_04134,0.0
cat__record_id_layoff_04133,0.0
cat__record_id_layoff_04132,0.0
cat__record_id_layoff_04131,0.0
cat__record_id_layoff_04129,0.0
cat__record_id_layoff_04128,0.0
cat__record_id_layoff_04127,0.0
cat__record_id_layoff_04126,0.0
cat__record_id_layoff_04125,0.0
cat__record_id_layoff_04138,0.0
cat__record_id_layoff_04190,0.0
cat__record_id_layoff_04189,0.0
cat__record_id_layoff_04188,0.0
cat__record_id_layoff_04187,0.0
cat__record_id_layoff_04186,0.0
cat__record_id_layoff_04184,0.0
cat__record_id_layoff_04183,0.0
cat__record_id_layoff_04182,0.0
cat__record_id_layoff_04181,0.0
cat__record_id_layoff_04180,0.0
cat__record_id_layoff_04179,0.0
cat__record_id_layoff_04178,0.0
cat__record_id_layoff_04157,0.0
cat__record_id_layoff_04175,0.0
cat__record_id_layoff_04174,0.0
cat__record_id_layoff_04172,0.0
cat__record_id_layoff_04170,0.0
cat__record_id_layoff_04168,0.0
cat__record_id_layoff_04167,0.0
cat__record_id_layoff_04166,0.0
cat__record_id_layoff_04164,0.0
cat__record_id_layoff_04163,0.0
cat__record_id_layoff_04162,0.0
cat__record_id_layoff_04161,0.0
cat__record_id_layoff_04158,0.0
cat__record_id_layoff_04176,0.0
cat__record_id_layoff_04090,0.0
cat__record_id_layoff_04089,0.0
cat__record_id_layoff_04088,0.0
cat__record_id_layoff_04087,0.0
cat__record_id_layoff_04086,0.0
cat__record_id_layoff_04085,0.0
cat__record_id_layoff_04084,0.0
cat__record_id_layoff_04083,0.0
cat__record_id_layoff_04082,0.0
cat__record_id_layoff_04081,0.0
cat__record_id_layoff_04080,0.0
cat__record_id_layoff_04078,0.0
cat__record_id_layoff_04123,0.0
cat__record_id_layoff_04076,0.0
cat__record_id_layoff_04075,0.0
cat__record_id_layoff_04074,0.0
cat__record_id_layoff_04073,0.0
cat__record_id_layoff_04072,0.0
cat__record_id_layoff_04071,0.0
cat__record_id_layoff_04070,0.0
cat__record_id_layoff_04069,0.0
cat__record_id_layoff_04068,0.0
cat__record_id_layoff_04067,0.0
cat__record_id_layoff_04066,0.0
cat__record_id_layoff_04065,0.0
cat__record_id_layoff_04077,0.0
cat__record_id_layoff_04122,0.0
cat__record_id_layoff_04121,0.0
cat__record_id_layoff_04120,0.0
cat__record_id_layoff_04119,0.0
cat__record_id_layoff_04118,0.0
cat__record_id_layoff_04117,0.0
cat__record_id_layoff_04116,0.0
cat__record_id_layoff_04115,0.0
cat__record_id_layoff_04114,0.0
cat__record_id_layoff_04113,0.0
cat__record_id_layoff_04112,0.0
cat__record_id_layoff_04110,0.0
cat__record_id_layoff_04091,0.0
cat__record_id_layoff_04108,0.0
cat__record_id_layoff_04107,0.0
cat__record_id_layoff_04106,0.0
cat__record_id_layoff_04105,0.0
cat__record_id_layoff_04104,0.0
cat__record_id_layoff_04103,0.0
cat__record_id_layoff_04101,0.0
cat__record_id_layoff_04100,0.0
cat__record_id_layoff_04099,0.0
cat__record_id_layoff_04095,0.0
cat__record_id_layoff_04094,0.0
cat__record_id_layoff_04092,0.0
cat__record_id_layoff_04109,0.0
cat__record_id_layoff_03757,0.0
cat__record_id_layoff_03754,0.0
cat__record_id_layoff_03752,0.0
cat__record_id_layoff_03750,0.0
cat__record_id_layoff_03749,0.0
cat__record_id_layoff_03748,0.0
cat__record_id_layoff_03747,0.0
cat__record_id_layoff_03746,0.0
cat__record_id_layoff_03745,0.0
cat__record_id_layoff_03744,0.0
cat__record_id_layoff_03742,0.0
cat__record_id_layoff_03741,0.0
cat__record_id_layoff_03939,0.0
cat__record_id_layoff_03738,0.0
cat__record_id_layoff_03737,0.0
cat__record_id_layoff_03736,0.0
cat__record_id_layoff_03735,0.0
cat__record_id_layoff_03734,0.0
cat__record_id_layoff_03733,0.0
cat__record_id_layoff_03732,0.0
cat__record_id_layoff_03731,0.0
cat__record_id_layoff_03729,0.0
cat__record_id_layoff_03728,0.0
cat__record_id_layoff_03727,0.0
cat__record_id_layoff_03726,0.0
cat__record_id_layoff_03739,0.0
cat__record_id_layoff_03795,0.0
cat__record_id_layoff_03793,0.0
cat__record_id_layoff_03792,0.0
cat__record_id_layoff_03791,0.0
cat__record_id_layoff_03789,0.0
cat__record_id_layoff_03787,0.0
cat__record_id_layoff_03786,0.0
cat__record_id_layoff_03785,0.0
cat__record_id_layoff_03784,0.0
cat__record_id_layoff_03783,0.0
cat__record_id_layoff_03782,0.0
cat__record_id_layoff_03780,0.0
cat__record_id_layoff_03759,0.0
cat__record_id_layoff_03778,0.0
cat__record_id_layoff_03777,0.0
cat__record_id_layoff_03776,0.0
cat__record_id_layoff_03775,0.0
cat__record_id_layoff_03774,0.0
cat__record_id_layoff_03773,0.0
cat__record_id_layoff_03772,0.0
cat__record_id_layoff_03770,0.0
cat__record_id_layoff_03769,0.0
cat__record_id_layoff_03765,0.0
cat__record_id_layoff_03764,0.0
cat__record_id_layoff_03761,0.0
cat__record_id_layoff_03779,0.0
cat__record_id_layoff_03692,0.0
cat__record_id_layoff_03691,0.0
cat__record_id_layoff_03690,0.0
cat__record_id_layoff_03689,0.0
cat__record_id_layoff_03688,0.0
cat__record_id_layoff_03687,0.0
cat__record_id_layoff_03685,0.0
cat__record_id_layoff_03684,0.0
cat__record_id_layoff_03683,0.0
cat__record_id_layoff_03682,0.0
cat__record_id_layoff_03681,0.0
cat__record_id_layoff_03680,0.0
cat__record_id_layoff_03725,0.0
cat__record_id_layoff_03678,0.0
cat__record_id_layoff_03675,0.0
cat__record_id_layoff_03674,0.0
cat__record_id_layoff_03673,0.0
cat__record_id_layoff_03672,0.0
cat__record_id_layoff_03671,0.0
cat__record_id_layoff_03670,0.0
cat__record_id_layoff_03667,0.0
cat__record_id_layoff_03666,0.0
cat__record_id_layoff_03665,0.0
cat__record_id_layoff_03664,0.0
cat__record_id_layoff_03663,0.0
cat__record_id_layoff_03679,0.0
cat__record_id_layoff_03723,0.0
cat__record_id_layoff_03721,0.0
cat__record_id_layoff_03720,0.0
cat__record_id_layoff_03718,0.0
cat__record_id_layoff_03717,0.0
cat__record_id_layoff_03716,0.0
cat__record_id_layoff_03715,0.0
cat__record_id_layoff_03714,0.0
cat__record_id_layoff_03713,0.0
cat__record_id_layoff_03712,0.0
cat__record_id_layoff_03711,0.0
cat__record_id_layoff_03710,0.0
cat__record_id_layoff_03694,0.0
cat__record_id_layoff_03708,0.0
cat__record_id_layoff_03707,0.0
cat__record_id_layoff_03706,0.0
cat__record_id_layoff_03705,0.0
cat__record_id_layoff_03704,0.0
cat__record_id_layoff_03701,0.0
cat__record_id_layoff_03700,0.0
cat__record_id_layoff_03699,0.0
cat__record_id_layoff_03698,0.0
cat__record_id_layoff_03697,0.0
cat__record_id_layoff_03696,0.0
cat__record_id_layoff_03695,0.0
cat__record_id_layoff_03709,0.0
cat__record_id_layoff_03903,0.0
cat__record_id_layoff_03901,0.0
cat__record_id_layoff_03900,0.0
cat__record_id_layoff_03899,0.0
cat__record_id_layoff_03897,0.0
cat__record_id_layoff_03894,0.0
cat__record_id_layoff_03892,0.0
cat__record_id_layoff_03890,0.0
cat__record_id_layoff_03889,0.0
cat__record_id_layoff_03888,0.0
cat__record_id_layoff_03887,0.0
cat__record_id_layoff_03886,0.0
cat__record_id_layoff_03796,0.0
cat__record_id_layoff_03884,0.0
cat__record_id_layoff_03882,0.0
cat__record_id_layoff_03881,0.0
cat__record_id_layoff_03879,0.0
cat__record_id_layoff_03878,0.0
cat__record_id_layoff_03877,0.0
cat__record_id_layoff_03875,0.0
cat__record_id_layoff_03874,0.0
cat__record_id_layoff_03873,0.0
cat__record_id_layoff_03871,0.0
cat__record_id_layoff_03870,0.0
cat__record_id_layoff_03867,0.0
cat__record_id_layoff_03885,0.0
cat__record_id_layoff_03938,0.0
cat__record_id_layoff_03935,0.0
cat__record_id_layoff_03934,0.0
cat__record_id_layoff_03933,0.0
cat__record_id_layoff_03931,0.0
cat__record_id_layoff_03930,0.0
cat__record_id_layoff_03929,0.0
cat__record_id_layoff_03928,0.0
cat__record_id_layoff_03926,0.0
cat__record_id_layoff_03925,0.0
cat__record_id_layoff_03924,0.0
cat__record_id_layoff_03923,0.0
cat__record_id_layoff_03906,0.0
cat__record_id_layoff_03921,0.0
cat__record_id_layoff_03919,0.0
cat__record_id_layoff_03917,0.0
cat__record_id_layoff_03916,0.0
cat__record_id_layoff_03915,0.0
cat__record_id_layoff_03914,0.0
cat__record_id_layoff_03912,0.0
cat__record_id_layoff_03911,0.0
cat__record_id_layoff_03910,0.0
cat__record_id_layoff_03909,0.0
cat__record_id_layoff_03908,0.0
cat__record_id_layoff_03907,0.0
cat__record_id_layoff_03922,0.0
cat__record_id_layoff_03825,0.0
cat__record_id_layoff_03824,0.0
cat__record_id_layoff_03823,0.0
cat__record_id_layoff_03822,0.0
cat__record_id_layoff_03821,0.0
